Longitude,Latitude,50m_NPCRI,100m_Ground_Elevation,Avg Wind Speed [m/s],Wind Direction [degrees],Traffic_Volume,150m_Ground_Elevation,Relative Humidity [percent],150m_NDVI,150m_NDBI,300m_SI,300m_NPCRI,300m_Coastal_Aerosol,300m_Total_Building_Area_m2,300m_Building_Construction_Year,300m_Ground_Elevation,300m_Building_Height,300m_Building_Height,300m_Building_Count,300m_NDVI,300m_NDBI,300m_Building_Density,Solar Flux [W/m^2]
-73.92465667,40.843095,0.0692919716741584,138.5,3.1,135.07692307692307,78.66515837104072,137.6153846153846,44.61538461538461,0.2463508326343583,0.0251028684233532,0.2903237364717599,0.0763139515197957,1112.9186295503212,21608.150651713604,1930.914893617021,129.59574468085106,50.43943668382979,50.43943668382979,47,0.2807547666330879,-0.0105183311967196,0.3061844106926453,445.6923076923077
-73.98121,40.76888333,0.0777509031470815,73.33333333333333,2.946153846153846,171.07692307692307,126.15656565656566,74.5,48.35384615384616,0.3241599013430538,-0.0539528690389543,0.3531962547049819,0.0436943630182076,737.1815987124463,10952.128843728306,1967.111111111111,77.27272727272727,283.60818181818183,283.60818181818183,11,0.3658039354723727,-0.0612903558108109,0.1551901025636308,441.0
-73.954495,40.78656667,0.0629810601036997,91.53846153846152,2.946153846153846,171.07692307692307,155.83333333333334,92.6896551724138,48.35384615384616,0.1459862917191893,0.0268376845116485,0.1914431192078367,0.0845475869951539,1128.3669700214132,31673.258604113547,1911.828282828283,90.92156862745098,86.16310352558824,86.16310352558824,102,0.1637861228115644,0.0281037273616918,0.4488055538272716,441.0
-73.95993833,40.77355667,0.1111778508678261,56.5625,2.946153846153846,171.07692307692307,106.0,56.66666666666666,48.35384615384616,0.0830394766235527,0.0983114963783476,0.210738589073914,0.0965598655963709,993.5076387027608,37593.26370944518,1916.486956521739,56.66101694915254,85.1472086759322,85.1472086759322,118,0.1492699421025904,0.0623819623092746,0.5326911812313747,441.0
-73.97859167,40.790915,0.0801769759387031,76.94285714285714,2.946153846153846,171.07692307692307,32.0,76.35087719298245,48.35384615384616,0.1928099201883776,0.0085502807422464,0.3178886335331722,0.0514346249819952,1015.1319240032112,26530.38144110316,1900.112,75.16666666666667,73.02196960079364,73.02196960079364,126,0.3426088245457271,-0.0637132026647696,0.3759317184492777,441.0
-73.95254167,40.76849333,0.0803200259031319,21.5,2.946153846153846,171.07692307692307,71.9337822671156,22.5,48.35384615384616,0.1033106951375341,0.0481977006408636,0.1737321568383751,0.0723017808588374,1394.968147751606,37563.64374313156,1926.571428571429,24.043478260869566,73.46015372660871,73.46015372660871,115,0.1199466583429458,0.0541187850475004,0.5322714705369097,441.0
-73.97175333,40.79723333,0.0939654183917371,88.0,2.946153846153846,171.07692307692307,28.00558659217877,85.125,48.35384615384616,0.1357666065518775,0.0531556551377937,0.1978964567762872,0.0859831247138902,1171.3300294669166,31814.47913435231,1906.8080808080808,83.60606060606061,86.68141844858584,86.68141844858584,99,0.1516983406506689,0.0473280332096114,0.450806628585686,441.0
-73.96372167,40.79215333,-0.0288319362848983,0.0,2.946153846153846,171.07692307692307,100.161657189277,96.33333333333331,48.35384615384616,0.6538800858170634,-0.2126009945906379,0.5014904089887736,0.0261584835961962,516.838735601393,6235.555130218609,1937.5,98.0909090909091,141.6040110909091,141.6040110909091,11,0.5932211117393137,-0.1837871401879381,0.0883569262202118,441.0
-73.95286,40.78659167,0.1004543582089791,86.83333333333333,2.946153846153846,171.07692307692307,135.0,83.0625,48.35384615384616,0.14474960725749,0.042147163854823,0.1804378764489196,0.0809281466822346,1224.9729585006694,28387.249030544423,1918.404255319149,80.21052631578948,78.69776534936841,78.69776534936841,95,0.1374718131864193,0.0435170890305122,0.4022432671683649,441.0
-73.961075,40.75933833,0.0730393457141382,46.0,2.946153846153846,171.07692307692307,58.890625,48.66666666666666,48.35384615384616,0.1489073244500547,0.0148505987131488,0.1837750509473816,0.0767252465714078,1009.3436830835118,27502.42092199219,1926.3181818181815,49.25,114.29409741029411,114.29409741029411,68,0.13216684044506,0.0509079787245819,0.3897053791581071,441.0
-73.97226167,40.79645333,0.0724373109518081,74.0,2.946153846153846,171.07692307692307,70.80547550432277,71.76,48.35384615384616,0.1888660033881616,0.0294012159409092,0.2097932707073419,0.081612140143422,1152.5228915662651,31162.800850083004,1911.7083333333333,68.94520547945206,101.17831847465752,101.17831847465752,73,0.1632614599017784,0.0454299099541134,0.4415724403083829,441.0
-73.96766833,40.80002167,0.0791650329340092,103.4,2.946153846153846,171.07692307692307,42.22911963882618,102.85714285714286,48.35384615384616,0.1245760982095701,0.0595496290564951,0.1953015507630049,0.0849296412043179,1245.1225582017662,28832.17978894538,1922.0333333333333,103.78260869565216,74.25010772478262,74.25010772478262,92,0.1389171285221704,0.0564356405795795,0.408547872511814,441.0
-73.949095,40.79414667,0.0677944679598563,12.5,2.946153846153846,171.07692307692307,32.38764880952381,12.4,48.35384615384616,0.215340832102991,0.0148735394068649,0.2604328607450457,0.0758344476506857,1079.247392350896,24842.83184325409,1940.074074074074,13.962962962962964,104.88407407407406,104.88407407407406,27,0.2492510487801526,0.0018781307591106,0.3520193815043358,441.0
-73.96059167,40.797535,0.0782995897392217,88.25,2.946153846153846,171.07692307692307,47.30357142857143,90.33333333333331,48.35384615384616,0.3899819897390778,-0.0884449653311658,0.4127768383391824,0.026788349700908,897.2406316916488,15650.991492487408,1918.4024390243903,90.89024390243902,55.00670731707317,55.00670731707317,82,0.4521928060466496,-0.1196422166593804,0.221772315647707,441.0
-73.93322,40.795155,0.1090119081279012,12.25,2.946153846153846,171.07692307692307,46.54398148148148,12.1,48.35384615384616,0.1531710899492546,0.0438773498663402,0.2073268141983605,0.0763821265389356,1413.3234270414994,30096.652767652475,1918.8225806451608,11.9140625,53.26465895359375,53.26465895359375,128,0.1736835769269202,0.0319449762696653,0.4264652741474137,441.0
-73.94806167,40.78681,0.0640199862764969,29.33333333333333,2.946153846153846,171.07692307692307,172.34027777777777,29.5,48.35384615384616,0.3631279607996111,-0.0605225669995223,0.3268299836586528,0.0692924879681575,847.4189659791052,18055.33278341479,1932.4444444444443,36.48484848484848,77.42008776924243,77.42008776924243,66,0.3444494313907736,-0.0413957789492069,0.255841488577888,441.0
-73.899135,40.81350667,0.097999097099388,29.857142857142858,3.1,135.07692307692307,44.79861111111112,31.11764705882353,44.61538461538461,0.0773987281528722,0.0902370762283662,0.1501230053854858,0.0976489394955899,1277.757689221717,21634.557563721195,1943.642857142857,34.81818181818182,39.28609843590909,39.28609843590909,44,0.0788945709620689,0.0713591652906442,0.3065585928669266,445.6923076923077
-73.90962667,40.84315667,0.0773816626761127,65.42857142857143,3.1,135.07692307692307,37.09031556039173,66.45454545454545,44.61538461538461,0.2565153344453317,-0.009370112036825,0.2941700467162366,0.0816175304937719,1052.4746125066808,19138.02072886621,1925.6666666666667,67.64516129032258,47.79040583661291,47.79040583661291,62,0.2875366683443718,-0.01890551220983,0.2711830222377619,445.6923076923077
-73.95757833,40.76121,0.0854446052395769,21.0,2.946153846153846,171.07692307692307,665.2426805465192,23.1,48.35384615384616,0.1554305494259522,0.0622863813514893,0.1937410135668865,0.0921065142920272,906.4040214477212,27304.74368407719,1942.8333333333333,26.09375,119.74202298468752,119.74202298468752,32,0.1839727138265527,0.0048541176499964,0.3869043209100838,441.0
-73.91770833,40.83735333,0.0686687306858051,61.75,3.1,135.07692307692307,57.41028708133971,61.52173913043478,44.61538461538461,0.0780712644323039,0.0960387156990726,0.1901080990972999,0.0773762011780959,1674.9510040160642,29891.982361606213,1936.4666666666667,70.25,54.6688305678125,54.6688305678125,64,0.0915150297114536,0.1016950372843419,0.423565123705146,445.6923076923077
-73.98724667,40.77075833,0.0945232260016677,76.66666666666667,2.946153846153846,171.07692307692307,134.4179775280899,76.83333333333333,48.35384615384616,0.1356560648064888,0.0698122457291382,0.2130070380125844,0.077871850039696,1079.2695815450645,30740.006230799525,1957.1666666666667,71.45833333333333,173.10924429958334,173.10924429958334,24,0.1612684320604751,0.051072162250474,0.4355815008964688,441.0
-73.87953667,40.80615167,0.0988452431004807,16.0,3.1,135.07692307692307,26.96312684365781,16.0,44.61538461538461,0.1729962822648008,0.029720111140671,0.2236639897333837,0.0994112599094911,1062.3587131367292,2408.9006208013016,1994.5,15.22222222222222,16.123333333333335,16.123333333333335,9,0.2043126207784565,0.0134661499606636,0.0341337779843831,445.6923076923077
-73.97206,40.765805,-0.0974458891963204,51.66666666666666,2.946153846153846,171.07692307692307,208.9472049689441,51.6,48.35384615384616,0.5785924551756754,-0.1863671399365808,0.4046574751664358,0.0313706778820203,737.056821227553,17572.6136935144,1904.575,50.54761904761905,108.02092688928572,108.02092688928572,42,0.4704033360812719,-0.1314889586709948,0.2490014279706922,441.0
-73.9024,40.83370667,0.097991885365227,76.66666666666667,3.1,135.07692307692307,57.4375,76.06666666666666,44.61538461538461,0.3268470475682011,-0.0836213684147914,0.2704009652515765,0.0810649203847383,1238.3049759229534,24218.82742584424,1952.0701754385964,79.19298245614036,40.620538447719305,40.620538447719305,57,0.2695205957947661,-0.0205063897360392,0.3431773279708422,445.6923076923077
-73.95461833,40.79562833,-0.0086317446479332,0.0,2.946153846153846,171.07692307692307,128.3,0.0,48.35384615384616,0.6925637228392306,-0.2420374806935907,0.5978861658488169,-0.0016154690801793,601.8539325842696,0.0,0.0,0.0,0.0,0.0,0,0.7075271766448358,-0.2550459015214669,0.0,441.0
-73.90329667,40.811215,0.0696191639614464,30.571428571428573,3.1,135.07692307692307,51.140625,31.94117647058824,44.61538461538461,0.0730861841775871,0.0897039842542199,0.1705738127409345,0.0764070736757377,1620.4366800535474,26057.57572931122,1940.9642857142856,32.21818181818182,34.40889527910714,34.40889527910714,56,0.0537712474573191,0.1183567336488463,0.3692321289942473,445.6923076923077
-73.93413833,40.79555833,0.0847557542533695,11.08695652173913,2.946153846153846,171.07692307692307,46.54398148148148,10.9375,48.35384615384616,0.1627452557575502,0.0441967604603908,0.1945924107326069,0.0697439196139542,1452.614251272435,25722.37858777469,1914.774011299435,11.206703910614523,50.84177794804469,50.84177794804469,179,0.1569239132525181,0.0378616500206688,0.364482433340457,441.0
-73.90040833,40.81547667,0.0863988351942756,50.21428571428572,3.1,135.07692307692307,44.79861111111112,50.64102564102564,44.61538461538461,0.2163611803658598,-0.0020652991142117,0.201056853658102,0.0904079533352827,1375.699732620321,22484.769180271287,1909.9888888888888,49.9010989010989,42.04424824582418,42.04424824582418,91,0.1995970133727294,-0.0027395873440142,0.3186059701266818,445.6923076923077
-73.95488,40.80417,0.0781934166560382,36.294117647058826,2.946153846153846,171.07692307692307,90.66666666666669,35.833333333333336,48.35384615384616,0.1717031923234361,0.0510318148171106,0.2227117247856527,0.0848455761525588,1207.6385767790262,31062.684550537862,1924.68992248062,34.3984375,64.83664554284616,64.83664554284616,130,0.1803715425366411,0.0417388024911277,0.4401538066330905,441.0
-73.92372,40.84413333,0.0936128925103808,138.33333333333334,3.1,135.07692307692307,78.66515837104072,136.5,44.61538461538461,0.1923221287006724,-0.0019932028250404,0.2415094669926011,0.0896616805484106,1015.8502673796792,9220.882456275593,1939.1818181818185,129.9090909090909,46.67059331,46.67059331,22,0.2550301969994794,-0.0256997851115635,0.1306585883469378,445.6923076923077
-73.895605,40.80892667,0.1167619702634875,13.0,3.1,135.07692307692307,44.79861111111112,12.571428571428571,44.61538461538461,0.0666797025031275,0.0299481109819649,0.1306482691393719,0.1046244753071049,1527.9138576779026,20023.942179408765,1972.571428571429,12.7,30.193801467000004,30.193801467000004,10,0.0732083084875185,0.0576409228923193,0.2837364027479349,445.6923076923077
-73.95195833,40.7693,0.0832376627880151,24.8125,2.946153846153846,171.07692307692307,121.59508408796896,25.294117647058822,48.35384615384616,0.1096102441529316,0.0590015999828407,0.1714180085521372,0.0813977331638672,1344.826191751473,35325.31381882615,1933.6304347826087,25.042105263157893,74.68608082694736,74.68608082694736,95,0.1257626839899623,0.0470320066322233,0.5005546549773633,441.0
-73.92564667,40.84142667,0.0594750542900292,142.72727272727272,3.1,135.07692307692307,46.38151260504202,141.4,44.61538461538461,0.13112721726218,0.0832457965557169,0.3070525660517479,0.0730513389569585,1125.4600964113552,23591.198280606022,1939.430555555556,127.04054054054056,40.519614003783786,40.519614003783786,74,0.2956648494164412,-0.0182251759726666,0.3342839125625513,445.6923076923077
-73.942635,40.79075333,0.107754880050427,10.133333333333333,2.946153846153846,171.07692307692307,14.61223678982916,9.966666666666669,48.35384615384616,0.1412651389363502,0.00919154093441,0.2318644146442229,0.0702644665684128,1373.839978592454,22167.11379884374,1932.493670886076,9.725,66.31557659425,66.31557659425,80,0.2457301097526714,-0.0318417790121085,0.3141048387092315,441.0
-73.92131667,40.83194167,0.0655827797229807,56.1764705882353,3.1,135.07692307692307,68.48275862068965,59.869565217391305,44.61538461538461,0.1395595326635118,0.0880987482558912,0.2304901290878513,0.0774435317679564,1309.1731335295692,23601.343298773416,1936.8444444444444,57.73913043478261,54.14531935565217,54.14531935565217,46,0.1906451007535319,0.0334443445805063,0.3344276660221704,445.6923076923077
-73.98715333,40.77091833,0.0850895248256782,76.66666666666667,2.946153846153846,171.07692307692307,134.4179775280899,77.0,48.35384615384616,0.1461048007340068,0.0653902365732079,0.2129226961955757,0.0776147608974982,1077.7290045613097,29643.490341250537,1972.0,73.14285714285714,239.01871725142857,239.01871725142857,21,0.1677506791102152,0.0436195216132621,0.4200440272429566,441.0
-73.89874,40.81051333,0.0560161863752657,30.0,3.1,135.07692307692307,44.79861111111112,30.0,44.61538461538461,0.0938711396840065,0.1098345609162946,0.1859326255101946,0.1086767277487628,1135.4797966283115,10526.092204543136,1972.5,15.0,28.50314161,28.50314161,4,0.0573582866275499,0.1299358575075967,0.1491532241928244,445.6923076923077
-73.897585,40.81975,0.1005087688625052,32.5,3.1,135.07692307692307,70.15811965811966,46.25,44.61538461538461,0.3937482249333682,-0.0851122850077225,0.3271797051591468,0.094414445978456,1029.0428380187416,13549.241754245795,1939.1666666666667,34.333333333333336,53.93875,53.93875,24,0.3416643739259437,-0.0417035043184558,0.1919908218306382,445.6923076923077
-73.90627,40.843665,0.0865508415376516,82.3,3.1,135.07692307692307,37.09031556039173,83.125,44.61538461538461,0.136209353551337,0.0744354784294849,0.2461714365676925,0.0851472938756723,1248.0781584582442,19939.04930291021,1942.3431372549016,81.1574074074074,37.081243119259256,37.081243119259256,108,0.2044186429873429,0.0330711383420023,0.2825334828045737,445.6923076923077
-73.970495,40.767875,-0.0322715579079533,51.4,2.946153846153846,171.07692307692307,117.4,51.66666666666666,48.35384615384616,0.4754257001253372,-0.128684794116574,0.3905794607962138,0.0357916261442899,757.3193254817987,22778.84523980484,1909.5238095238096,53.41095890410959,80.22120373876712,80.22120373876712,73,0.4394592680214892,-0.1082922833728262,0.3227729859172349,441.0
-73.941085,40.79014833,0.1009900874022885,9.76923076923077,2.946153846153846,171.07692307692307,14.61223678982916,9.9,48.35384615384616,0.3289688982477257,-0.0596409967010021,0.2497009549226103,0.0656957809848863,1191.3605242043327,17121.887382435605,1930.2941176470588,9.521739130434783,69.05507246376813,69.05507246376813,69,0.2764727442304203,-0.0437291708212768,0.2426147004730896,441.0
-73.97013333,40.79409667,0.0650054042043124,88.125,2.946153846153846,171.07692307692307,13.524691358024691,88.05882352941177,48.35384615384616,0.1095815860721643,0.0737763703952814,0.2106005584192823,0.0797390010975584,1115.6169527896996,29352.378471128155,1921.5616438356165,90.13333333333334,75.70385754,75.70385754,75,0.1512410341488012,0.0600612224147467,0.415919013592651,441.0
-73.88117167,40.80541333,0.0828088090532727,16.0,3.1,135.07692307692307,26.96312684365781,16.0,44.61538461538461,0.1833165065630364,0.0255659592457735,0.1889731175692818,0.0873531203718949,1443.1350989834136,15959.341000871642,1988.7777777777776,15.214285714285714,13.312857142857142,13.312857142857142,14,0.1531318964339531,0.0314469102678679,0.2261415841718612,445.6923076923077
-73.91002833,40.84028333,0.1540070375452116,66.58333333333333,3.1,135.07692307692307,4.071428571428571,68.10526315789474,44.61538461538461,0.2044255974851988,0.0188207947209771,0.3096656279160632,0.0744244387719801,1060.344402785217,20166.027597221768,1939.4871794871797,70.28205128205128,44.296560676153845,44.296560676153845,39,0.2934982889009613,-0.0130122762997092,0.2857497328390908,445.6923076923077
-73.88944167,40.80749333,0.0866148179727808,12.4,3.1,135.07692307692307,24.479166666666668,13.714285714285714,44.61538461538461,0.0627431878736298,0.1412597346083267,0.1996033230747671,0.0839485774992375,970.6961991434688,33945.073911613115,1942.8333333333333,17.52,21.664186066,21.664186066,25,0.0728036551892305,0.1295691760003771,0.4809968524878721,445.6923076923077
-73.95901667,40.75951,0.0947036933679847,20.5,2.946153846153846,171.07692307692307,0.2154696132596685,17.0,48.35384615384616,0.1951064085008863,-0.0070497797970463,0.1475105044127109,0.0811630748153286,922.5998394004282,18868.7452667952,1954.0,28.84,157.00517080359998,157.00517080359998,25,0.1143640539212388,0.0310677929932766,0.2673674273726044,441.0
-73.90356167,40.817495,0.0737389807704342,51.391304347826086,3.1,135.07692307692307,11.044117647058824,50.73333333333333,44.61538461538461,0.166754321885006,0.0597467378330263,0.2598692712220279,0.0854146051944689,1274.5960353603,19174.313948197607,1920.090909090909,49.13725490196079,43.12709305009803,43.12709305009803,102,0.2400500121976215,0.0145503592974799,0.2716972919757028,445.6923076923077
-73.96688667,40.807605,0.0476118212994442,94.6,2.946153846153846,171.07692307692307,17.53684210526316,97.375,48.35384615384616,0.4787282562950405,-0.1314525271637892,0.4502148515632897,0.0159577591430994,707.1422459893048,15539.825860913015,1910.0,108.4255319148936,87.06312719170211,87.06312719170211,47,0.506680560876149,-0.1471909562379222,0.2201971145140414,441.0
-73.97541167,40.786255,0.0840182759043228,86.78571428571429,2.946153846153846,171.07692307692307,5.876404494382022,85.43333333333334,48.35384615384616,0.1541968384408152,0.048832841313765,0.1872499296646161,0.0819360712837714,1288.0912252541466,32495.82173607416,1908.0232558139533,83.96923076923076,69.39692307692307,69.39692307692307,130,0.1323553671845297,0.0553396219667085,0.4604611560061182,441.0
-73.912915,40.835245,0.0841615746975004,70.0,3.1,135.07692307692307,58.32291666666666,70.47222222222223,44.61538461538461,0.1728467567569514,0.0426709653257516,0.2539387754499093,0.0698101737492831,1158.1654175588865,23539.475754745625,1938.2617449664428,73.4342105263158,37.58517499625,37.58517499625,152,0.2352734242429612,0.0111168473319153,0.3335510117523892,445.6923076923077
-73.89614833,40.81892,0.0654665083443993,27.55555555555556,3.1,135.07692307692307,29.960176991150444,27.32,44.61538461538461,0.4239203848835414,-0.0985754160490168,0.3372300043492759,0.1038584027479095,1008.666041778254,13957.12683876565,1956.4024390243903,27.702380952380956,38.70482102857143,38.70482102857143,84,0.3586814618396851,-0.0468634664213323,0.1977704952625657,445.6923076923077
-73.95433333,40.78149167,0.0813764301793492,88.86363636363636,2.946153846153846,171.07692307692307,228.0,87.97142857142858,48.35384615384616,0.1190044061896765,0.0909423910997975,0.2155703466082797,0.0823465415627475,1121.733547351525,36450.51571206898,1917.8455284552845,86.64227642276423,77.14691160585365,77.14691160585365,123,0.1439964953726354,0.0738596232442301,0.5164986052088216,441.0
-73.92512667,40.84229167,0.0984166983375167,142.71428571428572,3.1,135.07692307692307,46.38151260504202,140.30769230769232,44.61538461538461,0.1626178300942781,0.0553660189907763,0.3120945259413085,0.0708592819123386,1129.3948566836325,23389.93376786813,1938.7586206896551,131.33333333333334,47.63574871100001,47.63574871100001,60,0.2919515256584691,-0.0073145232296534,0.3314320231418709,445.6923076923077
-73.90222167,40.80517667,0.0877596235722303,11.5,2.946153846153846,171.07692307692307,7.139136904761905,8.0,48.35384615384616,0.0458515964968035,0.0950790976721364,0.100051422945724,0.0626928230945873,928.6710385438972,21526.580788784333,1947.25,8.0,30.424214904,30.424214904,5,0.0135464654965221,0.0869033124550848,0.3050285773768054,441.0
-73.917745,40.83730333,0.0670884130672391,61.75,3.1,135.07692307692307,57.41028708133971,62.0,44.61538461538461,0.0785171073751006,0.0956888299767669,0.1903984285508258,0.079285062501418,1665.2872425782296,29848.443634338542,1936.377049180328,70.41538461538461,54.34807932830768,54.34807932830768,65,0.0908036482927984,0.1026827376742725,0.4229481861536668,445.6923076923077
-73.95701833,40.76218833,0.0901201706899113,30.142857142857142,2.946153846153846,171.07692307692307,665.2426805465192,29.07692307692308,48.35384615384616,0.3284437385946411,-0.1199914331326339,0.2400523934712281,0.0827147381786109,983.8137228625034,28980.23684539889,1930.2641509433963,33.09090909090909,82.76118037599998,82.76118037599998,55,0.2754807901369157,-0.0565234348509126,0.4106458198699608,441.0
-73.91789333,40.83208833,0.0571111969506383,92.75,3.1,135.07692307692307,35.830729166666664,94.6923076923077,44.61538461538461,0.1249900426680577,0.0805531304044744,0.1973521811644253,0.0762091872971801,1448.3416265382557,28532.01615873646,1933.3076923076924,74.92424242424242,51.8284308769697,51.8284308769697,66,0.1247416530574855,0.075105037099625,0.4042945967126375,445.6923076923077
-73.956985,40.76223,0.0901188853585528,30.142857142857142,2.946153846153846,171.07692307692307,665.2426805465192,29.5,48.35384615384616,0.3374524784756648,-0.1282247247692446,0.242624515244592,0.0822518002869314,982.3102062684168,29379.310043285637,1929.0,33.56603773584906,78.8087720883019,78.8087720883019,53,0.2807165076235096,-0.0601118842483152,0.4163006301257597,441.0
-73.96148333,40.75945667,0.0673257370627814,51.66666666666666,2.946153846153846,171.07692307692307,237.28571428571428,52.9,48.35384615384616,0.1250973477802567,0.0418365910389508,0.1822179025644903,0.0784657558907748,1032.30340391316,28035.884157400465,1922.258823529412,50.75862068965517,101.20953389356325,101.20953389356325,87,0.1267064204773082,0.0545349738852066,0.397264477064319,441.0
-73.90956,40.84112667,0.1282038317340639,67.0,3.1,135.07692307692307,28.42708333333333,66.71428571428571,44.61538461538461,0.3771445967208266,-0.0593632499001238,0.4135383699199383,0.0534461760790293,884.2662389735365,13870.617515607111,1931.5348837209303,69.5813953488372,40.71674418604652,40.71674418604652,43,0.424564687998725,-0.075885656110165,0.1965446705004046,445.6923076923077
-73.94763167,40.7854,0.0762816846398623,17.571428571428573,2.946153846153846,171.07692307692307,172.34027777777777,17.8125,48.35384615384616,0.3926300342058638,-0.0414407893863534,0.3234170546961782,0.0851850591194555,817.7123324396783,16599.569551699333,1952.96875,19.75,133.2017950603125,133.2017950603125,32,0.326020078938256,-0.0240560215445129,0.2352135313596267,441.0
-73.97201333,40.765855,-0.1024668342704475,52.5,2.946153846153846,171.07692307692307,208.9472049689441,51.66666666666666,48.35384615384616,0.5798131029662648,-0.1859493160277972,0.4067723860943084,0.0319980529760836,736.9168004280364,17753.318590357012,1902.7619047619048,50.51111111111111,101.92280134377776,101.92280134377776,45,0.4720666997638243,-0.1315139069695057,0.2515619905677141,441.0
-73.95799667,40.76086,0.0833489318394757,22.75,2.946153846153846,171.07692307692307,665.2426805465192,19.58333333333333,48.35384615384616,0.1664303909564012,0.0576738987116043,0.1899737163249689,0.0902571426419332,897.8502945902518,24425.75153688756,1948.0,24.82758620689655,136.94257708655175,136.94257708655175,29,0.1651626919071391,0.0226401908040195,0.3461094130912278,441.0
-73.96383333,40.76041333,0.1273625203009534,60.833333333333336,2.946153846153846,171.07692307692307,111.39488636363636,60.0,48.35384615384616,0.1478107620723709,0.0441983873764914,0.1779324463306698,0.0858468952605302,1052.4405781584585,26237.49849572649,1916.4818181818184,59.12612612612613,69.3788695990991,69.3788695990991,111,0.1199129190390791,0.0570792667769906,0.3717816089151672,441.0
-73.88087333,40.80545833,0.0846485165280013,16.0,3.1,135.07692307692307,26.96312684365781,15.5,44.61538461538461,0.1830983065946708,0.0219066401786662,0.1902979260135665,0.0888354423068798,1375.7975903614458,12825.845718390434,1988.7777777777776,15.153846153846152,13.336923076923076,13.336923076923076,13,0.1600755983078987,0.0253808191716504,0.181740403249513,445.6923076923077
-73.98283833,40.782095,0.0940130223017124,84.0,2.946153846153846,171.07692307692307,107.22222222222224,81.5609756097561,48.35384615384616,0.2004808584320302,0.0336093047071622,0.212243169201072,0.0892964933589505,1036.2418318157472,32728.11826953799,1901.8039215686276,77.15686274509804,76.12242662980393,76.12242662980393,153,0.1938047377163192,0.0179781866421582,0.4637527647316514,441.0
-73.94646,40.785155,0.0857303081749364,13.333333333333334,2.946153846153846,171.07692307692307,172.34027777777777,13.3,48.35384615384616,0.3209819306157043,-0.0495784926602491,0.2797264757741717,0.0830319664971786,951.3553231429338,20156.23213728093,1952.516129032258,13.78125,106.961234984375,106.961234984375,32,0.2739016327735147,-0.0113332109529214,0.285610932570057,441.0
-73.90953333,40.84341,0.0764294002990602,65.75,3.1,135.07692307692307,37.09031556039173,64.64285714285714,44.61538461538461,0.1905665551882886,0.0385962524309739,0.2682621904673475,0.0848917476368105,1080.2081883864062,21271.13327976262,1927.2727272727277,66.6140350877193,52.010792313508766,52.010792313508766,57,0.2483415720577554,0.0023249670304015,0.3014089226333576,445.6923076923077
-73.969145,40.793605,0.1026430112821683,91.71428571428572,2.946153846153846,171.07692307692307,13.524691358024691,97.0,48.35384615384616,0.1679847445650872,0.0760082559332464,0.2529742300638932,0.074015150782417,1071.1710455764076,26523.935517640613,1916.0795454545453,99.80898876404494,68.36059365146068,68.36059365146068,89,0.2140518122074217,0.0373613313279257,0.3758403806336159,441.0
-73.94900333,40.79004833,0.0828561763424542,37.13793103448276,2.946153846153846,171.07692307692307,172.34027777777777,38.47058823529412,48.35384615384616,0.1356574645210457,0.0739548822603704,0.265251473284692,0.0729041818709004,1150.972951258704,22497.98331210428,1916.008771929825,37.1551724137931,57.60956586905984,57.60956586905984,117,0.2311231151019963,0.0246930146989836,0.3187932124885274,441.0
-73.95807667,40.80547333,0.0612641300507005,32.0,2.946153846153846,171.07692307692307,26.7945945945946,31.944444444444443,48.35384615384616,0.4757619117488763,-0.1215730078646414,0.4291987597171382,0.061523463233617,847.2334047109208,13599.880111099275,1904.2820512820515,35.82051282051282,55.39159246397436,55.39159246397436,78,0.4806283890047636,-0.1212605092294922,0.192708360119602,441.0
-73.98504833,40.780215,0.0611400224849591,66.375,2.946153846153846,171.07692307692307,61.42857142857143,64.77777777777777,48.35384615384616,0.1718111355353946,0.0166338060644674,0.2567410679226911,0.0843060230682598,949.3005625502276,25444.35098751153,1903.83,64.63,87.68086159,87.68086159,100,0.2584368610908975,-0.015873710334245,0.3605428219262813,441.0
-73.89324667,40.84277667,0.0930913037936046,105.25,3.1,135.07692307692307,855.0225694444445,103.27272727272728,44.61538461538461,0.2396869552089088,-0.016259273441897,0.3046656624986631,0.0832864427140429,1053.5672201392608,9855.02950325425,1934.1136363636365,99.8,48.63285939543479,48.63285939543479,46,0.3347668536741198,-0.0549107808137448,0.139644361493615,445.6923076923077
-73.95255667,40.786845,0.0697724132615926,78.25,2.946153846153846,171.07692307692307,135.0,77.17647058823529,48.35384615384616,0.1296610683734087,0.0439612491491363,0.1778797277158625,0.0848242685926785,1212.4389394750938,28037.49666706319,1921.2659574468084,76.51063829787235,82.96872370180851,82.96872370180851,94,0.1228908808854567,0.056189190359371,0.3972873260969958,441.0
-73.95508,40.79237667,0.0641551300087239,0.0,2.946153846153846,171.07692307692307,18.743614001892148,0.0,48.35384615384616,0.6984125761523783,-0.2041477346353739,0.6063690515877657,0.0678539118677458,419.3212851405622,0.0,0.0,0.0,0.0,0.0,0,0.7143536848414404,-0.2195447448561829,0.0,441.0
-73.92208333,40.841025,0.1280298237773622,94.14285714285714,3.1,135.07692307692307,54.99479166666666,95.3076923076923,44.61538461538461,0.0954020523101416,0.0833618926549522,0.213388857797398,0.0934540464635668,1355.240825073667,23042.952675348824,1940.0,96.41573033707866,39.2884507994382,39.2884507994382,89,0.1602311548158649,0.0498217095911071,0.3265153505849756,445.6923076923077
